,circuitId,season,round,raceName,date,circuitName,Location,Driver_Position,Driver_Points,driverRef,constructorRef,grid_pos,completed_laps,race_status,race_time
2597,magny_cours,1991,7,French Grand Prix,1991-07-07,Circuit de Nevers Magny-Cours,"{'lat': '46.8642', 'long': '3.16361', 'locality': 'Magny Cours', 'country': 'France'}",3.0,4.0,'senna','mclaren',3.0,72.0,'Finished'," {'millis': '5914990', 'time': '+34.934'}}"
2598,magny_cours,1991,7,French Grand Prix,1991-07-07,Circuit de Nevers Magny-Cours,"{'lat': '46.8642', 'long': '3.16361', 'locality': 'Magny Cours', 'country': 'France'}",4.0,3.0,'alesi','ferrari',6.0,72.0,'Finished'," {'millis': '5915976', 'time': '+35.920'}}"
2599,magny_cours,1991,7,French Grand Prix,1991-07-07,Circuit de Nevers Magny-Cours,"{'lat': '46.8642', 'long': '3.16361', 'locality': 'Magny Cours', 'country': 'France'}",5.0,2.0,'patrese','williams',1.0,71.0,'+1 Lap'},
2600,silverstone,1991,8,British Grand Prix,1991-07-14,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",1.0,10.0,'mansell','williams',1.0,59.0,'Finished'," {'millis': '5255479', 'time': '1:27:35.479'}}"
2601,silverstone,1991,8,British Grand Prix,1991-07-14,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",2.0,6.0,'berger','mclaren',4.0,59.0,'Finished'," {'millis': '5297772', 'time': '+42.293'}}"
2602,silverstone,1991,8,British Grand Prix,1991-07-14,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",3.0,4.0,'prost','ferrari',5.0,59.0,'Finished'," {'millis': '5315629', 'time': '+1:00.150'}}"
2603,silverstone,1991,8,British Grand Prix,1991-07-14,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",4.0,3.0,'senna','mclaren',2.0,58.0,'Out of fuel'},
2604,silverstone,1991,8,British Grand Prix,1991-07-14,Silverstone Circuit,"{'lat': '52.0786', 'long': '-1.01694', 'locality': 'Silverstone', 'country': 'UK'}",5.0,2.0,'piquet','benetton',8.0,58.0,'+1 Lap'},
2605,hockenheimring,1991,9,German Grand Prix,1991-07-28,Hockenheimring,"{'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}",1.0,10.0,'mansell','williams',1.0,45.0,'Finished'," {'millis': '4769661', 'time': '1:19:29.661'}}"
2606,hockenheimring,1991,9,German Grand Prix,1991-07-28,Hockenheimring,"{'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}",2.0,6.0,'patrese','williams',4.0,45.0,'Finished'," {'millis': '4783440', 'time': '+13.779'}}"
2607,hockenheimring,1991,9,German Grand Prix,1991-07-28,Hockenheimring,"{'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}",3.0,4.0,'alesi','ferrari',6.0,45.0,'Finished'," {'millis': '4787279', 'time': '+17.618'}}"
2608,hockenheimring,1991,9,German Grand Prix,1991-07-28,Hockenheimring,"{'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}",4.0,3.0,'berger','mclaren',3.0,45.0,'Finished'," {'millis': '4802312', 'time': '+32.651'}}"
2609,hockenheimring,1991,9,German Grand Prix,1991-07-28,Hockenheimring,"{'lat': '49.3278', 'long': '8.56583', 'locality': 'Hockenheim', 'country': 'Germany'}",5.0,2.0,'cesaris','jordan',7.0,45.0,'Finished'," {'millis': '4847198', 'time': '+1:17.537'}}"
2610,hungaroring,1991,10,Hungarian Grand Prix,1991-08-11,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",1.0,10.0,'senna','mclaren',1.0,77.0,'Finished'," {'millis': '6552796', 'time': '1:49:12.796'}}"
2611,hungaroring,1991,10,Hungarian Grand Prix,1991-08-11,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",2.0,6.0,'mansell','williams',3.0,77.0,'Finished'," {'millis': '6557395', 'time': '+4.599'}}"
2612,hungaroring,1991,10,Hungarian Grand Prix,1991-08-11,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",3.0,4.0,'patrese','williams',2.0,77.0,'Finished'," {'millis': '6568390', 'time': '+15.594'}}"
2613,hungaroring,1991,10,Hungarian Grand Prix,1991-08-11,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",4.0,3.0,'berger','mclaren',5.0,77.0,'Finished'," {'millis': '6574652', 'time': '+21.856'}}"
2614,hungaroring,1991,10,Hungarian Grand Prix,1991-08-11,Hungaroring,"{'lat': '47.5789', 'long': '19.2486', 'locality': 'Budapest', 'country': 'Hungary'}",5.0,2.0,'alesi','ferrari',6.0,77.0,'Finished'," {'millis': '6584185', 'time': '+31.389'}}"
2615,spa,1991,11,Belgian Grand Prix,1991-08-25,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",1.0,10.0,'senna','mclaren',1.0,44.0,'Finished'," {'millis': '5237669', 'time': '1:27:17.669'}}"
2616,spa,1991,11,Belgian Grand Prix,1991-08-25,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",2.0,6.0,'berger','mclaren',4.0,44.0,'Finished'," {'millis': '5239570', 'time': '+1.901'}}"
2617,spa,1991,11,Belgian Grand Prix,1991-08-25,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",3.0,4.0,'piquet','benetton',6.0,44.0,'Finished'," {'millis': '5269845', 'time': '+32.176'}}"
2618,spa,1991,11,Belgian Grand Prix,1991-08-25,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",4.0,3.0,'moreno','benetton',8.0,44.0,'Finished'," {'millis': '5274979', 'time': '+37.310'}}"
2619,spa,1991,11,Belgian Grand Prix,1991-08-25,Circuit de Spa-Francorchamps,"{'lat': '50.4372', 'long': '5.97139', 'locality': 'Spa', 'country': 'Belgium'}",5.0,2.0,'patrese','williams',17.0,44.0,'Finished'," {'millis': '5294856', 'time': '+57.187'}}"
2620,monza,1991,12,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",1.0,10.0,'mansell','williams',2.0,53.0,'Finished'," {'millis': '4674319', 'time': '1:17:54.319'}}"
2621,monza,1991,12,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",2.0,6.0,'senna','mclaren',1.0,53.0,'Finished'," {'millis': '4690581', 'time': '+16.262'}}"
2622,monza,1991,12,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",3.0,4.0,'prost','ferrari',5.0,53.0,'Finished'," {'millis': '4691148', 'time': '+16.829'}}"
2623,monza,1991,12,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",4.0,3.0,'berger','mclaren',3.0,53.0,'Finished'," {'millis': '4702038', 'time': '+27.719'}}"
2624,monza,1991,12,Italian Grand Prix,1991-09-08,Autodromo Nazionale di Monza,"{'lat': '45.6156', 'long': '9.28111', 'locality': 'Monza', 'country': 'Italy'}",5.0,2.0,'michael_schumacher','benetton',7.0,53.0,'Finished'," {'millis': '4708782', 'time': '+34.463'}}"
2625,estoril,1991,13,Portuguese Grand Prix,1991-09-22,Autódromo do Estoril,"{'lat': '38.7506', 'long': '-9.39417', 'locality': 'Estoril', 'country': 'Portugal'}",1.0,10.0,'patrese','williams',1.0,71.0,'Finished'," {'millis': '5742304', 'time': '1:35:42.304'}}"
2626,estoril,1991,13,Portuguese Grand Prix,1991-09-22,Autódromo do Estoril,"{'lat': '38.7506', 'long': '-9.39417', 'locality': 'Estoril', 'country': 'Portugal'}",2.0,6.0,'senna','mclaren',3.0,71.0,'Finished'," {'millis': '5763245', 'time': '+20.941'}}"
2627,estoril,1991,13,Portuguese Grand Prix,1991-09-22,Autódromo do Estoril,"{'lat': '38.7506', 'long': '-9.39417', 'locality': 'Estoril', 'country': 'Portugal'}",3.0,4.0,'alesi','ferrari',6.0,71.0,'Finished'," {'millis': '5795858', 'time': '+53.554'}}"
2628,estoril,1991,13,Portuguese Grand Prix,1991-09-22,Autódromo do Estoril,"{'lat': '38.7506', 'long': '-9.39417', 'locality': 'Estoril', 'country': 'Portugal'}",4.0,3.0,'martini','minardi',8.0,71.0,'Finished'," {'millis': '5805802', 'time': '+1:03.498'}}"
2629,estoril,1991,13,Portuguese Grand Prix,1991-09-22,Autódromo do Estoril,"{'lat': '38.7506', 'long': '-9.39417', 'locality': 'Estoril', 'country': 'Portugal'}",5.0,2.0,'piquet','benetton',11.0,71.0,'Finished'," {'millis': '5812337', 'time': '+1:10.033'}}"
2630,catalunya,1991,14,Spanish Grand Prix,1991-09-29,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",1.0,10.0,'mansell','williams',2.0,65.0,'Finished'," {'millis': '5921541', 'time': '1:38:41.541'}}"
2631,catalunya,1991,14,Spanish Grand Prix,1991-09-29,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",2.0,6.0,'prost','ferrari',6.0,65.0,'Finished'," {'millis': '5932872', 'time': '+11.331'}}"
2632,catalunya,1991,14,Spanish Grand Prix,1991-09-29,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",3.0,4.0,'patrese','williams',4.0,65.0,'Finished'," {'millis': '5937450', 'time': '+15.909'}}"
2633,catalunya,1991,14,Spanish Grand Prix,1991-09-29,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",4.0,3.0,'alesi','ferrari',7.0,65.0,'Finished'," {'millis': '5944313', 'time': '+22.772'}}"
2634,catalunya,1991,14,Spanish Grand Prix,1991-09-29,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",5.0,2.0,'senna','mclaren',3.0,65.0,'Finished'," {'millis': '5983943', 'time': '+1:02.402'}}"
2635,suzuka,1991,15,Japanese Grand Prix,1991-10-20,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",1.0,10.0,'berger','mclaren',1.0,53.0,'Finished'," {'millis': '5530695', 'time': '1:32:10.695'}}"
2636,suzuka,1991,15,Japanese Grand Prix,1991-10-20,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",2.0,6.0,'senna','mclaren',2.0,53.0,'Finished'," {'millis': '5531039', 'time': '+0.344'}}"
2637,suzuka,1991,15,Japanese Grand Prix,1991-10-20,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",3.0,4.0,'patrese','williams',5.0,53.0,'Finished'," {'millis': '5587426', 'time': '+56.731'}}"
2638,suzuka,1991,15,Japanese Grand Prix,1991-10-20,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",4.0,3.0,'prost','ferrari',4.0,53.0,'Finished'," {'millis': '5611456', 'time': '+1:20.761'}}"
2639,suzuka,1991,15,Japanese Grand Prix,1991-10-20,Suzuka Circuit,"{'lat': '34.8431', 'long': '136.541', 'locality': 'Suzuka', 'country': 'Japan'}",5.0,2.0,'brundle','brabham',19.0,52.0,'+1 Lap'},
2640,adelaide,1991,16,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,"{'lat': '-34.9272', 'long': '138.617', 'locality': 'Adelaide', 'country': 'Australia'}",1.0,5.0,'senna','mclaren',1.0,14.0,'Finished'," {'millis': '1474899', 'time': '24:34.899'}}"
2641,adelaide,1991,16,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,"{'lat': '-34.9272', 'long': '138.617', 'locality': 'Adelaide', 'country': 'Australia'}",2.0,3.0,'mansell','williams',3.0,14.0,'Finished'," {'millis': '1476158', 'time': '+1.259'}}"
2642,adelaide,1991,16,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,"{'lat': '-34.9272', 'long': '138.617', 'locality': 'Adelaide', 'country': 'Australia'}",3.0,2.0,'berger','mclaren',2.0,14.0,'Finished'," {'millis': '1480019', 'time': '+5.120'}}"
2643,adelaide,1991,16,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,"{'lat': '-34.9272', 'long': '138.617', 'locality': 'Adelaide', 'country': 'Australia'}",4.0,1.5,'piquet','benetton',5.0,14.0,'Finished'," {'millis': '1505002', 'time': '+30.103'}}"
2644,adelaide,1991,16,Australian Grand Prix,1991-11-03,Adelaide Street Circuit,"{'lat': '-34.9272', 'long': '138.617', 'locality': 'Adelaide', 'country': 'Australia'}",5.0,1.0,'patrese','williams',4.0,14.0,'Finished'," {'millis': '1525436', 'time': '+50.537'}}"
2645,kyalami,1992,1,South African Grand Prix,1992-03-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",1.0,10.0,'mansell','williams',1.0,72.0,'Finished'," {'millis': '5805320', 'time': '1:36:45.320'}}"
2646,kyalami,1992,1,South African Grand Prix,1992-03-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",2.0,6.0,'patrese','williams',4.0,72.0,'Finished'," {'millis': '5829680', 'time': '+24.360'}}"
2647,kyalami,1992,1,South African Grand Prix,1992-03-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",3.0,4.0,'senna','mclaren',2.0,72.0,'Finished'," {'millis': '5839995', 'time': '+34.675'}}"
2648,kyalami,1992,1,South African Grand Prix,1992-03-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",4.0,3.0,'michael_schumacher','benetton',6.0,72.0,'Finished'," {'millis': '5853183', 'time': '+47.863'}}"
2649,kyalami,1992,1,South African Grand Prix,1992-03-01,Kyalami,"{'lat': '-25.9894', 'long': '28.0767', 'locality': 'Midrand', 'country': 'South Africa'}",5.0,2.0,'berger','mclaren',3.0,72.0,'Finished'," {'millis': '5878954', 'time': '+1:13.634'}}"
2650,rodriguez,1992,2,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",1.0,10.0,'mansell','williams',1.0,69.0,'Finished'," {'millis': '5513587', 'time': '1:31:53.587'}}"
2651,rodriguez,1992,2,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",2.0,6.0,'patrese','williams',2.0,69.0,'Finished'," {'millis': '5526558', 'time': '+12.971'}}"
2652,rodriguez,1992,2,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",3.0,4.0,'michael_schumacher','benetton',3.0,69.0,'Finished'," {'millis': '5535016', 'time': '+21.429'}}"
2653,rodriguez,1992,2,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",4.0,3.0,'berger','mclaren',5.0,69.0,'Finished'," {'millis': '5546934', 'time': '+33.347'}}"
2654,rodriguez,1992,2,Mexican Grand Prix,1992-03-22,Autódromo Hermanos Rodríguez,"{'lat': '19.4042', 'long': '-99.0907', 'locality': 'Mexico City', 'country': 'Mexico'}",5.0,2.0,'cesaris','tyrrell',11.0,68.0,'+1 Lap'},
2655,interlagos,1992,3,Brazilian Grand Prix,1992-04-05,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",1.0,10.0,'mansell','williams',1.0,71.0,'Finished'," {'millis': '5811856', 'time': '1:36:51.856'}}"
2656,interlagos,1992,3,Brazilian Grand Prix,1992-04-05,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",2.0,6.0,'patrese','williams',2.0,71.0,'Finished'," {'millis': '5841186', 'time': '+29.330'}}"
2657,interlagos,1992,3,Brazilian Grand Prix,1992-04-05,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",3.0,4.0,'michael_schumacher','benetton',5.0,70.0,'+1 Lap'},
2658,interlagos,1992,3,Brazilian Grand Prix,1992-04-05,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",4.0,3.0,'alesi','ferrari',6.0,70.0,'+1 Lap'},
2659,interlagos,1992,3,Brazilian Grand Prix,1992-04-05,Autódromo José Carlos Pace,"{'lat': '-23.7036', 'long': '-46.6997', 'locality': 'São Paulo', 'country': 'Brazil'}",5.0,2.0,'capelli','ferrari',11.0,70.0,'+1 Lap'},
2660,catalunya,1992,4,Spanish Grand Prix,1992-05-03,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",1.0,10.0,'mansell','williams',1.0,65.0,'Finished'," {'millis': '6970674', 'time': '1:56:10.674'}}"
2661,catalunya,1992,4,Spanish Grand Prix,1992-05-03,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",2.0,6.0,'michael_schumacher','benetton',2.0,65.0,'Finished'," {'millis': '6994588', 'time': '+23.914'}}"
2662,catalunya,1992,4,Spanish Grand Prix,1992-05-03,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",3.0,4.0,'alesi','ferrari',8.0,65.0,'Finished'," {'millis': '6997136', 'time': '+26.462'}}"
2663,catalunya,1992,4,Spanish Grand Prix,1992-05-03,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",4.0,3.0,'berger','mclaren',7.0,65.0,'Finished'," {'millis': '7051321', 'time': '+1:20.647'}}"
2664,catalunya,1992,4,Spanish Grand Prix,1992-05-03,Circuit de Barcelona-Catalunya,"{'lat': '41.57', 'long': '2.26111', 'locality': 'Montmeló', 'country': 'Spain'}",5.0,2.0,'alboreto','footwork',16.0,64.0,'+1 Lap'},
2665,imola,1992,5,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,"{'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}",1.0,10.0,'mansell','williams',1.0,60.0,'Finished'," {'millis': '5320927', 'time': '1:28:40.927'}}"
2666,imola,1992,5,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,"{'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}",2.0,6.0,'patrese','williams',2.0,60.0,'Finished'," {'millis': '5330378', 'time': '+9.451'}}"
2667,imola,1992,5,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,"{'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}",3.0,4.0,'senna','mclaren',3.0,60.0,'Finished'," {'millis': '5369911', 'time': '+48.984'}}"
2668,imola,1992,5,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,"{'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}",4.0,3.0,'brundle','benetton',6.0,60.0,'Finished'," {'millis': '5373934', 'time': '+53.007'}}"
2669,imola,1992,5,San Marino Grand Prix,1992-05-17,Autodromo Enzo e Dino Ferrari,"{'lat': '44.3439', 'long': '11.7167', 'locality': 'Imola', 'country': 'Italy'}",5.0,2.0,'alboreto','footwork',9.0,59.0,'+1 Lap'},
2670,monaco,1992,6,Monaco Grand Prix,1992-05-31,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",1.0,10.0,'senna','mclaren',3.0,78.0,'Finished'," {'millis': '6659372', 'time': '1:50:59.372'}}"
2671,monaco,1992,6,Monaco Grand Prix,1992-05-31,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",2.0,6.0,'mansell','williams',1.0,78.0,'Finished'," {'millis': '6659587', 'time': '+0.215'}}"
2672,monaco,1992,6,Monaco Grand Prix,1992-05-31,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",3.0,4.0,'patrese','williams',2.0,78.0,'Finished'," {'millis': '6691215', 'time': '+31.843'}}"
2673,monaco,1992,6,Monaco Grand Prix,1992-05-31,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",4.0,3.0,'michael_schumacher','benetton',6.0,78.0,'Finished'," {'millis': '6698666', 'time': '+39.294'}}"
2674,monaco,1992,6,Monaco Grand Prix,1992-05-31,Circuit de Monaco,"{'lat': '43.7347', 'long': '7.42056', 'locality': 'Monte-Carlo', 'country': 'Monaco'}",5.0,2.0,'brundle','benetton',7.0,78.0,'Finished'," {'millis': '6740719', 'time': '+1:21.347'}}"
2675,villeneuve,1992,7,Canadian Grand Prix,1992-06-14,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",1.0,10.0,'berger','mclaren',4.0,69.0,'Finished'," {'millis': '5828299', 'time': '1:37:08.299'}}"
2676,villeneuve,1992,7,Canadian Grand Prix,1992-06-14,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",2.0,6.0,'michael_schumacher','benetton',5.0,69.0,'Finished'," {'millis': '5840700', 'time': '+12.401'}}"
2677,villeneuve,1992,7,Canadian Grand Prix,1992-06-14,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",3.0,4.0,'alesi','ferrari',8.0,69.0,'Finished'," {'millis': '5895626', 'time': '+1:07.327'}}"
2678,villeneuve,1992,7,Canadian Grand Prix,1992-06-14,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",4.0,3.0,'wendlinger','march',12.0,68.0,'+1 Lap'},
2679,villeneuve,1992,7,Canadian Grand Prix,1992-06-14,Circuit Gilles Villeneuve,"{'lat': '45.5', 'long': '-73.5228', 'locality': 'Montreal', 'country': 'Canada'}",5.0,2.0,'cesaris','tyrrell',14.0,68.0,'+1 Lap'},
2680,magny_cours,1992,8,French Grand Prix,1992-07-05,Circuit de Nevers Magny-Cours,"{'lat': '46.8642', 'long': '3.16361', 'locality': 'Magny Cours', 'country': 'France'}",1.0,10.0,'mansell','williams',1.0,69.0,'Finished'," {'millis': '5888459', 'time': '1:38:08.459'}}"
